minute,obs_count,has_real_obs
2026-03-11 14:32:00,0,False
2026-03-11 14:33:00,0,False
2026-03-11 14:34:00,0,False
2026-03-11 14:35:00,0,False
2026-03-11 14:36:00,7,True
2026-03-11 14:37:00,4,True
2026-03-11 14:38:00,0,False
2026-03-11 14:39:00,4,True
2026-03-11 14:40:00,4,True
2026-03-11 14:41:00,0,False
2026-03-11 14:42:00,0,False
